days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
100	7791735	1304	5.88562	19.71	53042	55157	64491	1401912	4596809	@ 19:29:16
100	7800808	1304	5.88517	19.71	52698	55479	64552	1403704	4602295	@ 19:29:21
100	7810486	1304	5.8848	19.71	53714	55442	65120	1405142	4607597	@ 19:29:26
100	7819606	1304	5.88441	19.71	53328	55687	64807	1406634	4612641	@ 19:29:31
101	7828427	1304	5.8841	19.71	52878	55783	64604	1408211	4617702	@ 19:29:36
101	7837361	1304	5.88364	19.72	52940	55377	64311	1409528	4622727	@ 19:29:40
101	7846243	1304	5.88327	19.71	52751	55535	64417	1411125	4628075	@ 19:29:45
101	7855383	1304	5.88282	19.71	53278	55450	64590	1412371	4633300	@ 19:29:50
101	7863782	1304	5.88242	19.72	52804	56112	64511	1413934	4638486	@ 19:29:55
101	7872570	1304	5.88216	19.72	53155	55935	64723	1415437	4643802	@ 19:29:59
101	7881400	1303	5.88169	19.71	53592	56089	64919	1416838	4648917	@ 19:30:04
101	7890728	1303	5.88128	19.72	53737	55769	65097	1418130	4654159	@ 19:30:09
101	7900185	1302	5.88079	19.72	53211	55704	65161	1420076	4660155	@ 19:30:14
101	7909257	1302	5.88042	19.71	53116	56100	65172	1422096	4665669	@ 19:30:19
101	7918695	1302	5.87999	19.71	53819	56111	65549	1423691	4671177	@ 19:30:24
101	7927410	1302	5.87951	19.71	53308	56449	65164	1425228	4676288	@ 19:30:29
101	7937120	1302	5.87904	19.71	54067	56198	65908	1426855	4681833	@ 19:30:34
101	7945556	1302	5.87871	19.71	53458	56729	65165	1428286	4686962	@ 19:30:38
101	7955024	1302	5.87828	19.72	53638	56027	65495	1430016	4692545	@ 19:30:43
101	7964006	1302	5.87796	19.72	53718	56529	65511	1431557	4697836	@ 19:30:48
101	7972397	1302	5.87749	19.72	53331	56800	65191	1433038	4702855	@ 19:30:53
101	7981840	1302	5.87711	19.71	54163	56798	66241	1434886	4708575	@ 19:30:58
101	7990641	1300	5.87671	19.71	54164	56899	65700	1436128	4713395	@ 19:31:03
101	7999778	1300	5.87631	19.71	53863	56663	65800	1437888	4718944	@ 19:31:07
101	8009586	1300	5.87593	19.71	54700	56619	66427	1439523	4724851	@ 19:31:12
101	8018378	1300	5.87552	19.71	53883	57052	65844	1441005	4730002	@ 19:31:17
101	8027654	1300	5.87522	19.71	54258	56716	65992	1442641	4735598	@ 19:31:22
101	8036266	1299	5.87473	19.71	54406	57454	66066	1443895	4740528	@ 19:31:27
102	8045084	1299	5.87438	19.71	53853	57297	66115	1445793	4746023	@ 19:31:32
102	8054341	1299	5.87397	19.71	54445	56950	66207	1447357	4751427	@ 19:31:37
102	8063227	1299	5.87351	19.71	54728	57631	66517	1448755	4756528	@ 19:31:42
102	8072521	1299	5.87305	19.71	54600	57043	66337	1450181	4762083	@ 19:31:46
102	8080983	1297	5.87261	19.71	54496	57989	66451	1451650	4766955	@ 19:31:51
102	8090620	1297	5.8722	19.71	55027	57245	66882	1453055	4772295	@ 19:31:56
102	8100128	1297	5.87184	19.71	54728	57407	66915	1454756	4777855	@ 19:32:01
102	8109163	1297	5.87148	19.71	54476	57615	66650	1456647	4783462	@ 19:32:06
102	8118330	1297	5.87109	19.71	54555	57422	66589	1458363	4788721	@ 19:32:11
102	8127592	1296	5.87057	19.71	54424	57628	66890	1460537	4794236	@ 19:32:16
102	8137027	1296	5.87017	19.71	55073	58073	67508	1462567	4800044	@ 19:32:21
102	8146310	1296	5.86973	19.71	54798	57665	66948	1464202	4805665	@ 19:32:26
102	8156752	1295	5.86941	19.71	55259	57015	67457	1466291	4812105	@ 19:32:31
102	8166282	1295	5.86904	19.71	54799	57654	67184	1468442	4817739	@ 19:32:36
102	8174153	1295	5.86865	19.71	54299	58605	66476	1470020	4822455	@ 19:32:41
102	8183092	1295	5.86824	19.71	55098	58158	67097	1471718	4827794	@ 19:32:46
102	8193087	1294	5.86779	19.71	55206	57629	67624	1473834	4833893	@ 19:32:51
102	8201988	1294	5.86741	19.71	55166	58515	67416	1475523	4839292	@ 19:32:56
102	8210962	1294	5.86696	19.71	55751	58672	67646	1476981	4844706	@ 19:33:01
102	8220514	1294	5.86658	19.71	56122	58396	67948	1478299	4850068	@ 19:33:06
102	8229876	1294	5.86616	19.71	55677	58335	67697	1479796	4855254	@ 19:33:11
102	8239462	1294	5.86574	19.71	55881	58383	67969	1481535	4860708	@ 19:33:16
102	8249010	1294	5.86537	19.71	55930	58829	68377	1483394	4866406	@ 19:33:21
102	8258310	1294	5.8649	19.71	55682	58758	68058	1485300	4871775	@ 19:33:26
103	8267664	1294	5.86449	19.71	55789	58690	68044	1487033	4877316	@ 19:33:31
103	8277206	1294	5.86401	19.71	55517	58557	68099	1489130	4883317	@ 19:33:36
103	8287137	1294	5.86353	19.71	56042	58524	68455	1490915	4889278	@ 19:33:41
103	8296482	1294	5.86315	19.71	56360	59172	68517	1492383	4894686	@ 19:33:46
103	8306056	1294	5.8627	19.71	56376	58916	68490	1493732	4900277	@ 19:33:51
103	8315219	1294	5.86233	19.71	55878	59052	68215	1495304	4905808	@ 19:33:57
103	8324146	1293	5.86198	19.71	56163	59498	68425	1496866	4911104	@ 19:34:02
103	8333250	1293	5.8615	19.71	56229	59281	68385	1498465	4916519	@ 19:34:07
103	8342403	1293	5.86112	19.71	55967	59425	68578	1500465	4922408	@ 19:34:12
103	8351644	1292	5.86077	19.71	56810	59897	69138	1502088	4927954	@ 19:34:17
103	8361568	1292	5.86029	19.71	56622	58962	68886	1503750	4933794	@ 19:34:22
103	8371270	1291	5.85992	19.71	56575	59306	69008	1505508	4939503	@ 19:34:28
103	8380894	1291	5.85958	19.71	56557	59425	69049	1507314	4945026	@ 19:34:33
103	8390036	1291	5.85908	19.71	56808	60217	69359	1509100	4950674	@ 19:34:38
103	8399407	1291	5.85868	19.71	56490	59386	68757	1510706	4956308	@ 19:34:43
103	8408368	1290	5.8583	19.71	57050	60109	69070	1511801	4961418	@ 19:34:48
103	8417921	1290	5.85789	19.71	56910	60041	69594	1513650	4967231	@ 19:34:53
103	8426820	1290	5.85751	19.71	56958	60543	69442	1515265	4972451	@ 19:34:58
103	8436660	1290	5.85713	19.71	57262	59802	69642	1517054	4978132	@ 19:35:03
103	8446900	1290	5.85671	19.71	57198	59564	69804	1519053	4984203	@ 19:35:09
103	8457358	1290	5.85624	19.72	57667	59818	70276	1520769	4990508	@ 19:35:14
103	8467090	1288	5.85586	19.72	57122	59913	69645	1522522	4996269	@ 19:35:19
103	8475993	1288	5.85556	19.72	56952	60488	69391	1524208	5001635	@ 19:35:24
103	8485737	1288	5.85515	19.72	57830	60558	70302	1525855	5007431	@ 19:35:30
104	8495404	1286	5.85476	19.72	57593	60666	70333	1527614	5013006	@ 19:35:35
104	8505768	1286	5.85444	19.72	57724	59985	70349	1529284	5019014	@ 19:35:40
104	8514530	1286	5.85406	19.72	57191	61005	69767	1530912	5023742	@ 19:35:45
104	8524736	1283	5.85354	19.72	58061	60568	70774	1532903	5030018	@ 19:35:51
104	8533998	1283	5.85309	19.71	57492	61037	70299	1534764	5035556	@ 19:35:56
104	8543245	1283	5.85274	19.71	57306	60907	70154	1536734	5041254	@ 19:36:01
104	8552380	1283	5.85237	19.71	57078	60788	69923	1538631	5046696	@ 19:36:06
104	8561730	1283	5.85191	19.71	57624	61001	70351	1540416	5052271	@ 19:36:12
104	8571411	1283	5.85144	19.71	57683	61041	70722	1542493	5058384	@ 19:36:17
104	8580674	1282	5.85104	19.71	57411	60922	70185	1544288	5063677	@ 19:36:22
104	8590385	1280	5.8506	19.71	57942	61001	70712	1545913	5069279	@ 19:36:28
104	8599735	1280	5.85017	19.71	57920	61187	70537	1547581	5074989	@ 19:36:33
104	8608987	1279	5.84973	19.71	58024	61376	70628	1549163	5080292	@ 19:36:38
104	8619013	1278	5.84928	19.71	58236	60980	71006	1551049	5086207	@ 19:36:43
104	8628219	1278	5.84893	19.71	58162	61530	70736	1552564	5091387	@ 19:36:49
104	8638500	1277	5.84859	19.71	58917	61304	71585	1554186	5097563	@ 19:36:54
104	8648372	1277	5.84815	19.71	58738	61600	71472	1555895	5103435	@ 19:36:59
104	8658128	1276	5.84769	19.71	58162	61277	71033	1557662	5109262	@ 19:37:05
104	8668189	1276	5.84726	19.71	58905	61649	71710	1559659	5115160	@ 19:37:10
104	8678032	1276	5.84673	19.71	58831	61727	71570	1561332	5120999	@ 19:37:15
104	8688609	1276	5.84633	19.71	58955	61359	71936	1563302	5127292	@ 19:37:21
104	8699259	1275	5.84598	19.71	59340	61728	72378	1565219	5133258	@ 19:37:26
104	8709169	1275	5.84558	19.71	58749	61729	71639	1567138	5139080	@ 19:37:31
104	8719275	1275	5.84528	19.72	59543	62546	72652	1569074	5144821	@ 19:37:37
105	8729551	1275	5.84482	19.72	58946	61837	72113	1571102	5150880	@ 19:37:42
105	8739861	1274	5.84438	19.72	58432	61369	71679	1573309	5157078	@ 19:37:48
105	8750181	1274	5.84397	19.72	59679	61936	72256	1574755	5163186	@ 19:37:53
105	8760327	1274	5.84364	19.72	59215	62429	72575	1576691	5169284	@ 19:37:58
105	8769107	1274	5.84317	19.72	58652	62609	71389	1578327	5174612	@ 19:38:04
105	8778361	1274	5.84276	19.72	58941	62716	71970	1580112	5180094	@ 19:38:09
105	8788374	1274	5.84235	19.72	59319	62494	72507	1582058	5185966	@ 19:38:15
105	8798117	1274	5.8419	19.72	59371	62561	72304	1583701	5191729	@ 19:38:20
105	8807899	1274	5.8415	19.72	59708	63010	72792	1585534	5197487	@ 19:38:25
105	8818646	1274	5.84113	19.72	60238	62632	73379	1587484	5203801	@ 19:38:31
105	8828180	1274	5.84074	19.72	59577	63004	72538	1589002	5209087	@ 19:38:36
105	8837570	1274	5.84033	19.72	59312	63198	72588	1590813	5214716	@ 19:38:42
105	8847548	1274	5.83991	19.71	59800	62912	72890	1592605	5220544	@ 19:38:47
105	8857212	1274	5.83951	19.71	59915	63323	72987	1594164	5225863	@ 19:38:53
105	8867074	1273	5.83914	19.72	59626	63194	73056	1596169	5231934	@ 19:38:58
105	8876676	1273	5.83853	19.71	59871	63710	73312	1598183	5237575	@ 19:39:05
105	8886522	1273	5.8381	19.71	60067	63214	73060	1599940	5243495	@ 19:39:11
105	8896375	1273	5.83758	19.71	60203	63432	73285	1601529	5249464	@ 19:39:16
105	8906662	1273	5.83716	19.71	60217	63125	73412	1603334	5255719	@ 19:39:22
105	8916273	1273	5.83669	19.71	59970	63527	73138	1605059	5261415	@ 19:39:27
105	8925960	1272	5.83627	19.71	60473	64008	73695	1606783	5266970	@ 19:39:33
105	8936060	1272	5.83589	19.71	60623	63762	73862	1608467	5272652	@ 19:39:39
105	8945611	1272	5.83552	19.71	60357	63902	73453	1610038	5278280	@ 19:39:44
105	8955818	1272	5.83515	19.71	60581	63802	74009	1611973	5284680	@ 19:39:50
106	8966396	1272	5.83478	19.72	61256	63649	74227	1613330	5290601	@ 19:39:55
106	8976179	1272	5.83445	19.72	60829	64548	74331	1615253	5296303	@ 19:40:01
106	8986266	1271	5.83399	19.71	60904	63997	74084	1616806	5302078	@ 19:40:07
106	8997155	1271	5.83356	19.72	61715	63953	74842	1618309	5308316	@ 19:40:12
106	9006857	1271	5.83319	19.72	60814	64428	74130	1619988	5314166	@ 19:40:18
106	9017348	1271	5.83284	19.72	61156	64159	74650	1621980	5320310	@ 19:40:23
106	9026880	1271	5.83239	19.72	60701	64608	74140	1623742	5325936	@ 19:40:29
106	9036240	1271	5.83196	19.72	60206	64597	73957	1625916	5331541	@ 19:40:34
106	9046291	1270	5.83155	19.72	61046	64268	74319	1627681	5337651	@ 19:40:40
106	9056277	1270	5.83117	19.72	61251	64834	74820	1629700	5343653	@ 19:40:46
106	9065676	1270	5.83069	19.72	60907	64949	74348	1631216	5349109	@ 19:40:51
106	9075461	1270	5.83035	19.72	60894	64768	74553	1633134	5354837	@ 19:40:57
106	9085648	1270	5.82995	19.72	61143	64841	75028	1635426	5361020	@ 19:41:02
106	9096264	1270	5.82952	19.71	61576	64720	75336	1637647	5367683	@ 19:41:08
106	9106176	1270	5.82916	19.71	61327	64974	74886	1639492	5373597	@ 19:41:14
106	9115888	1270	5.82873	19.71	61269	65085	74797	1641426	5379414	@ 19:41:19
106	9126121	1270	5.82842	19.71	61298	64974	75207	1643621	5385755	@ 19:41:25
106	9136340	1270	5.82799	19.71	61664	64990	75209	1645462	5391713	@ 19:41:31
106	9146083	1270	5.82758	19.71	62045	65599	75342	1646875	5397424	@ 19:41:36
106	9156139	1270	5.82712	19.71	61866	65498	75554	1648751	5403703	@ 19:41:42
106	9166184	1270	5.82685	19.71	62049	65781	75826	1650620	5409573	@ 19:41:48
106	9176596	1270	5.82639	19.71	62731	65617	76029	1652115	5415286	@ 19:41:53
106	9186486	1270	5.82601	19.71	62042	65747	75637	1653942	5421062	@ 19:41:59
106	9196339	1270	5.82563	19.71	62616	65786	75639	1655124	5426771	@ 19:42:05
107	9206338	1269	5.82523	19.72	62220	65675	75674	1656791	5432607	@ 19:42:11
107	9216211	1268	5.82493	19.72	62258	66114	75987	1658545	5438367	@ 19:42:16
107	9226888	1268	5.82454	19.72	62127	65414	76091	1660645	5444860	@ 19:42:22
107	9237430	1268	5.8241	19.72	62444	65790	76332	1662644	5451362	@ 19:42:28
107	9247789	1268	5.8237	19.72	62045	65692	76051	1664904	5457792	@ 19:42:34
107	9258053	1268	5.82334	19.71	62970	66643	76907	1666669	5463609	@ 19:42:39
107	9268310	1267	5.82293	19.71	62956	66262	76519	1668254	5469234	@ 19:42:45
107	9278800	1267	5.82255	19.72	62646	65953	76443	1670247	5475710	@ 19:42:51
107	9289012	1266	5.82215	19.71	62536	66355	76567	1672217	5481643	@ 19:42:57
107	9299652	1266	5.82172	19.72	63216	66275	76915	1673989	5487731	@ 19:43:02
107	9309926	1265	5.8214	19.72	62523	66049	76323	1675870	5493760	@ 19:43:08
107	9320204	1264	5.82104	19.72	63208	66603	76881	1677503	5499905	@ 19:43:14
107	9330663	1264	5.82065	19.72	63137	66475	76934	1679385	5506200	@ 19:43:20
107	9341831	1264	5.82028	19.72	63869	66558	77726	1681228	5512538	@ 19:43:26
107	9351770	1264	5.81992	19.72	62428	66549	76488	1683295	5518529	@ 19:43:32
107	9361577	1264	5.81955	19.72	63328	67105	76912	1684706	5524187	@ 19:43:37
107	9372413	1264	5.81913	19.72	63627	66509	77345	1686259	5530132	@ 19:43:43
107	9382006	1264	5.8187	19.72	63074	67404	76997	1688281	5536186	@ 19:43:49
107	9392370	1263	5.81824	19.72	63276	66845	77209	1690049	5542232	@ 19:43:55
107	9402834	1263	5.81786	19.72	63970	67014	77478	1691628	5548278	@ 19:44:01
107	9413534	1262	5.81747	19.72	63773	67125	77825	1693645	5554689	@ 19:44:07
107	9423410	1262	5.81701	19.72	63591	67355	77231	1695164	5560374	@ 19:44:13
107	9433856	1262	5.81657	19.72	63814	67309	77755	1697070	5566467	@ 19:44:19
107	9445052	1262	5.81617	19.72	63925	66880	78076	1699188	5572985	@ 19:44:25
108	9454892	1262	5.81582	19.72	63760	67946	77786	1700900	5578690	@ 19:44:31
108	9465953	1262	5.81548	19.72	64037	67215	78276	1703162	5585131	@ 19:44:37
108	9477108	1262	5.81518	19.72	64598	67597	78752	1705082	5591456	@ 19:44:43
108	9487091	1262	5.8148	19.72	64112	68172	78155	1706910	5597392	@ 19:44:49
108	9497092	1261	5.81457	19.72	63345	67776	77777	1709330	5603825	@ 19:44:54
108	9507679	1260	5.81413	19.72	64017	67934	78521	1711606	5610278	@ 19:45:00
108	9518105	1260	5.81375	19.72	64567	67943	78369	1713302	5616704	@ 19:45:07
108	9527993	1260	5.81338	19.72	64107	68392	78280	1715254	5622687	@ 19:45:13
108	9538230	1260	5.81301	19.72	64385	68465	78702	1717319	5628815	@ 19:45:19
108	9548605	1259	5.81271	19.72	64796	68500	78875	1719076	5634949	@ 19:45:25
108	9558948	1259	5.81233	19.72	64809	68532	78875	1720990	5640851	@ 19:45:31
108	9569495	1259	5.81191	19.72	64859	68594	79141	1723050	5646922	@ 19:45:37
108	9580287	1259	5.8115	19.72	65018	68305	79097	1724951	5653016	@ 19:45:43
108	9591360	1259	5.81107	19.72	64688	68297	79370	1727171	5659584	@ 19:45:49
108	9601498	1259	5.81062	19.72	64990	68936	79074	1728948	5665487	@ 19:45:55
108	9611987	1259	5.81028	19.72	64963	68775	79264	1730874	5671644	@ 19:46:01
108	9622201	1258	5.80985	19.72	64475	68819	79033	1733014	5677838	@ 19:46:07
108	9632895	1258	5.80953	19.72	65254	68878	79572	1735084	5684426	@ 19:46:13
108	9643193	1258	5.80908	19.72	65016	68877	79175	1736921	5690136	@ 19:46:19
108	9653432	1258	5.80873	19.72	64602	69201	79440	1739244	5696524	@ 19:46:25
108	9664277	1258	5.80832	19.72	65495	69126	79971	1741403	5703095	@ 19:46:31
108	9675466	1258	5.80795	19.72	65648	68944	80133	1743428	5709750	@ 19:46:37
108	9685386	1258	5.80753	19.72	65437	69674	79594	1745013	5715446	@ 19:46:43
108	9695622	1257	5.80713	19.72	65596	69624	79860	1746699	5721710	@ 19:46:49
109	9706387	1257	5.80678	19.72	65362	69277	80042	1748835	5728425	@ 19:46:55
109	9716580	1256	5.80647	19.71	65554	69633	79826	1750628	5734476	@ 19:47:01
109	9727534	1255	5.80607	19.71	66113	69411	80365	1752330	5740934	@ 19:47:08
109	9738216	1255	5.80564	19.71	65436	69588	80270	1754726	5747513	@ 19:47:14
109	9749347	1255	5.80535	19.71	66326	69416	80547	1756405	5753899	@ 19:47:20
109	9759735	1255	5.805	19.71	65911	70135	80523	1758345	5759917	@ 19:47:26
109	9770853	1255	5.80468	19.71	66520	69746	80864	1760142	5766677	@ 19:47:32
109	9781738	1255	5.80426	19.71	66325	70212	81097	1762315	5773055	@ 19:47:38
109	9792624	1255	5.80389	19.72	66396	69900	80786	1763883	5778945	@ 19:47:44
109	9803533	1254	5.80348	19.72	66334	70196	81105	1766008	5785433	@ 19:47:50
109	9814204	1253	5.80297	19.72	66822	70434	81105	1767564	5791515	@ 19:47:56
109	9825169	1253	5.80252	19.72	66161	70036	81001	1769826	5798520	@ 19:48:03
109	9835711	1253	5.80222	19.72	66337	70359	80901	1771711	5804743	@ 19:48:09
109	9845866	1252	5.80178	19.72	66366	70853	81008	1773619	5810799	@ 19:48:15
109	9856832	1252	5.80135	19.72	66737	70509	81475	1775579	5817167	@ 19:48:21
109	9867326	1251	5.80091	19.72	66874	70622	81116	1776909	5822931	@ 19:48:27
109	9878404	1250	5.80045	19.72	67129	70838	81916	1778942	5829504	@ 19:48:33
109	9887795	1249	5.80005	19.72	66378	71594	80985	1780553	5834709	@ 19:48:40
109	9897919	1249	5.79963	19.72	66564	71113	81237	1782335	5840603	@ 19:48:46
109	9908321	1249	5.79923	19.72	66927	71078	81480	1784041	5846861	@ 19:48:52
109	9918885	1249	5.79881	19.72	67319	71417	81981	1785730	5852989	@ 19:48:58
109	9929650	1249	5.79846	19.72	67225	71075	81840	1787653	5859418	@ 19:49:05
109	9940676	1249	5.79807	19.72	67331	71083	82109	1789667	5866159	@ 19:49:11
109	9952087	1249	5.79764	19.72	67461	70703	82114	1791553	5872793	@ 19:49:17
110	9962829	1249	5.79737	19.73	67568	71482	82224	1793477	5879138	@ 19:49:23
110	9973949	1248	5.79692	19.73	67761	71358	82478	1795319	5885329	@ 19:49:30
110	9984848	1247	5.79649	19.73	67388	71468	82367	1797336	5891651	@ 19:49:36
110	9995528	1246	5.79614	19.72	67505	71833	82513	1799275	5897882	@ 19:49:42
110	10006687	1246	5.79576	19.72	68164	71933	83092	1801195	5904482	@ 19:49:49
110	10017340	1246	5.79543	19.73	67680	71927	82580	1803169	5910858	@ 19:49:55
110	10028013	1246	5.79498	19.73	67721	72033	82706	1805183	5917030	@ 19:50:02
110	10039135	1246	5.7945	19.73	67935	71517	82639	1806971	5923496	@ 19:50:08
110	10049286	1246	5.79414	19.73	67704	72448	82599	1808884	5929396	@ 19:50:14
110	10060060	1245	5.79375	19.73	67974	72121	82895	1810983	5935889	@ 19:50:21
110	10070208	1245	5.79344	19.72	67663	72474	82622	1813062	5941875	@ 19:50:27
110	10080587	1245	5.79308	19.73	68277	72712	83091	1814697	5947541	@ 19:50:34
110	10091161	1245	5.79269	19.73	67859	72290	82864	1816587	5953881	@ 19:50:40
110	10101729	1245	5.79233	19.73	68126	72673	83241	1818587	5960231	@ 19:50:46
110	10112654	1244	5.79197	19.73	68313	72382	83307	1820693	5966837	@ 19:50:53
110	10123871	1243	5.79155	19.73	68622	72555	83772	1822894	5973527	@ 19:50:59
110	10134793	1243	5.79119	19.73	68733	72779	83701	1824725	5979775	@ 19:51:06
110	10145803	1243	5.7908	19.73	68476	72664	83674	1826888	5986433	@ 19:51:12
110	10155784	1242	5.79046	19.73	68565	73325	83306	1828402	5992226	@ 19:51:19
110	10166582	1242	5.79008	19.73	68636	72823	83621	1829999	5998250	@ 19:51:25
110	10178040	1242	5.78966	19.73	69566	72928	84386	1831758	6005229	@ 19:51:31
110	10189271	1241	5.78928	19.72	68637	72857	84088	1834097	6011805	@ 19:51:38
110	10199278	1241	5.78889	19.72	68443	73389	83396	1835874	6017923	@ 19:51:44
110	10210052	1241	5.78854	19.72	68220	72951	83725	1838449	6024412	@ 19:51:51
111	10220642	1241	5.78831	19.72	69335	73784	84374	1839964	6030427	@ 19:51:58
111	10231708	1240	5.78793	19.73	69168	73309	84375	1841798	6036936	@ 19:52:04
111	10242469	1240	5.78746	19.73	69593	73952	84713	1843469	6043236	@ 19:52:11
111	10253483	1240	5.78705	19.72	69219	73408	84422	1845451	6049680	@ 19:52:17
111	10264509	1239	5.7867	19.72	69814	73940	84966	1847119	6056190	@ 19:52:24
111	10275090	1239	5.78634	19.73	69270	73815	84396	1848964	6062389	@ 19:52:31
111	10285741	1239	5.78598	19.72	69312	73907	84558	1851083	6068809	@ 19:52:38
111	10296672	1239	5.78566	19.72	69453	74004	84935	1853179	6075776	@ 19:52:44
111	10307945	1239	5.78529	19.72	70030	74030	85303	1855115	6082225	@ 19:52:51
111	10319065	1239	5.78488	19.73	69629	73837	84957	1857233	6088962	@ 19:52:57
111	10330270	1239	5.78443	19.73	70474	74535	85740	1859224	6095608	@ 19:53:04
111	10341093	1239	5.78411	19.73	70160	74521	85344	1860887	6102072	@ 19:53:10
111	10352595	1239	5.78379	19.73	70493	74110	85612	1862667	6108891	@ 19:53:17
111	10364127	1239	5.7834	19.73	70363	74104	85636	1864633	6115708	@ 19:53:24
111	10374802	1238	5.78298	19.73	70072	74620	85295	1866505	6122321	@ 19:53:30
111	10385925	1238	5.78262	19.73	70189	74455	85578	1868504	6128905	@ 19:53:37
111	10396998	1238	5.7823	19.73	70411	74609	85682	1870299	6135480	@ 19:53:43
111	10407179	1238	5.78195	19.73	70170	75109	85290	1871836	6141408	@ 19:53:50
111	10417903	1238	5.78156	19.73	70014	74998	85722	1874187	6147882	@ 19:53:57
111	10429319	1238	5.78115	19.73	70594	74590	86006	1876234	6154334	@ 19:54:04
111	10439712	1238	5.78079	19.73	69792	74935	85328	1878255	6160644	@ 19:54:10
111	10451051	1237	5.78042	19.73	70770	74987	86326	1880308	6167190	@ 19:54:17
111	10461401	1237	5.78005	19.73	70120	75294	85644	1882294	6173228	@ 19:54:24
111	10472106	1237	5.77963	19.73	70439	75518	86223	1884324	6179384	@ 19:54:30
112	10482896	1237	5.77922	19.73	70259	75067	85857	1886299	6185590	@ 19:54:37
112	10494708	1237	5.77883	19.73	70912	74633	86445	1888235	6192600	@ 19:54:44
112	10506318	1237	5.77848	19.73	70985	75212	86822	1890561	6199730	@ 19:54:50
112	10517163	1236	5.77806	19.73	70824	75384	86229	1892434	6205825	@ 19:54:57
112	10528837	1236	5.7777	19.73	71349	75297	86971	1894533	6212597	@ 19:55:04
112	10539571	1236	5.77732	19.73	70793	76027	86761	1896945	6219159	@ 19:55:10
112	10550218	1236	5.77694	19.73	70710	76118	86765	1899225	6225911	@ 19:55:17
112	10560922	1236	5.77649	19.73	71652	76292	86996	1900837	6231937	@ 19:55:24
112	10573012	1236	5.7761	19.73	72033	75376	87466	1902698	6238928	@ 19:55:31
112	10584361	1235	5.77578	19.73	71659	75776	87125	1904459	6245539	@ 19:55:37
112	10595499	1234	5.77533	19.73	71146	75814	86952	1906534	6252247	@ 19:55:44
112	10607735	1234	5.77504	19.73	72586	75805	88041	1908356	6258974	@ 19:55:51
112	10619186	1234	5.77465	19.73	72043	76372	87823	1910387	6265410	@ 19:55:58
112	10629911	1234	5.77435	19.73	71813	76875	87600	1912590	6271862	@ 19:56:04
112	10640745	1234	5.77398	19.73	71567	76169	87003	1914480	6278243	@ 19:56:11
112	10651466	1234	5.77357	19.73	72049	76720	87441	1916074	6284592	@ 19:56:18
112	10662811	1234	5.77312	19.73	72117	76459	87804	1918039	6291239	@ 19:56:25
112	10673908	1234	5.7728	19.73	71953	76699	87796	1920173	6297931	@ 19:56:32
112	10685671	1234	5.77245	19.73	72204	76600	88363	1922754	6305084	@ 19:56:38
112	10696596	1234	5.77209	19.74	72749	77183	88108	1924095	6311276	@ 19:56:45
112	10707908	1234	5.77171	19.74	72861	77384	88696	1925966	6317946	@ 19:56:52
112	10719246	1234	5.77135	19.74	72714	77131	88469	1927792	6324717	@ 19:56:59
112	10730666	1234	5.77094	19.74	72478	76887	88307	1929848	6331719	@ 19:57:06
112	10742614	1234	5.7706	19.73	72225	76400	88348	1932300	6338732	@ 19:57:13
113	10753545	1234	5.77022	19.73	72546	77452	88383	1934247	6345222	@ 19:57:20
113	10764411	1234	5.7699	19.73	72564	77310	88176	1935937	6351275	@ 19:57:26
113	10775901	1234	5.76951	19.73	72392	77119	88609	1938290	6358227	@ 19:57:33
113	10787439	1234	5.76908	19.73	72747	77372	88910	1940453	6365233	@ 19:57:40
113	10799085	1234	5.76875	19.73	73208	77265	88911	1942425	6372045	@ 19:57:47
113	10811694	1234	5.76834	19.73	73280	77116	89725	1945053	6379636	@ 19:57:54
113	10823323	1234	5.76804	19.73	73261	77664	89293	1947064	6386388	@ 19:58:01
113	10834391	1234	5.76765	19.73	72759	77853	88921	1949271	6393084	@ 19:58:08
113	10846350	1234	5.76718	19.73	73632	77690	89649	1951477	6400200	@ 19:58:15
113	10857221	1234	5.76682	19.73	73123	78249	89120	1953399	6406544	@ 19:58:22
113	10868258	1234	5.76647	19.73	73301	78302	89339	1955301	6412916	@ 19:58:29
113	10879556	1234	5.76608	19.73	73347	78231	89529	1957379	6419661	@ 19:58:36
113	10890265	1234	5.76571	19.73	73081	78514	89223	1959106	6425948	@ 19:58:43
113	10902077	1233	5.76522	19.73	73551	78198	90010	1961373	6433074	@ 19:58:50
113	10913515	1233	5.76477	19.73	73453	78446	89884	1963689	6439984	@ 19:58:57
113	10925271	1232	5.76437	19.73	73884	78387	90143	1965890	6446714	@ 19:59:04
113	10937033	1232	5.76412	19.73	73650	78082	89844	1967928	6453389	@ 19:59:11
113	10948012	1232	5.76363	19.73	73912	78996	89975	1969426	6459955	@ 19:59:18
113	10959272	1232	5.76329	19.73	73358	78584	89844	1971925	6466606	@ 19:59:25
113	10970615	1232	5.76291	19.73	74031	78906	90249	1973945	6473299	@ 19:59:32
113	10982015	1232	5.76257	19.73	74441	79408	90808	1976117	6480121	@ 19:59:39
113	10993820	1232	5.76221	19.73	74615	79217	91022	1978252	6487169	@ 19:59:46
113	11005114	1232	5.76193	19.74	74340	79058	90352	1979947	6493506	@ 19:59:53
113	11016645	1232	5.76154	19.74	74894	79351	90882	1981739	6500103	@ 20:00:00
