days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
66	978560	569	4.59237	19.74	6503	5942	7972	175389	577104	@ 18:43:28
66	980458	569	4.58935	19.74	6530	6008	7906	175702	578299	@ 18:43:28
67	982686	569	4.58626	19.74	6672	5975	8203	176176	579608	@ 18:43:29
67	984793	569	4.5832	19.74	6697	5987	8094	176494	580776	@ 18:43:29
67	986850	569	4.57981	19.74	6642	6064	8121	176912	582011	@ 18:43:30
67	988979	569	4.57688	19.73	6603	5967	8096	177332	583287	@ 18:43:30
67	991100	569	4.57413	19.73	6562	6028	8149	177853	584606	@ 18:43:31
67	993103	568	4.57091	19.73	6655	6088	8091	178200	585829	@ 18:43:31
67	995073	567	4.56815	19.73	6598	6061	8031	178542	586945	@ 18:43:31
67	997345	565	4.5654	19.73	6832	5978	8250	178921	588314	@ 18:43:32
67	999566	565	4.56249	19.73	6787	5951	8172	179221	589536	@ 18:43:32
67	1001693	565	4.5597	19.74	6737	6006	8133	179562	590785	@ 18:43:33
67	1003938	564	4.55715	19.75	6713	5962	8207	180005	592164	@ 18:43:33
67	1006122	563	4.55432	19.74	6881	6220	8404	180419	593489	@ 18:43:34
67	1008240	563	4.5518	19.74	6791	6145	8263	180827	594740	@ 18:43:34
67	1010467	563	4.54889	19.75	6713	6031	8258	181302	596020	@ 18:43:34
67	1012896	563	4.54616	19.75	6886	6000	8429	181768	597461	@ 18:43:35
67	1015126	563	4.54294	19.76	6729	6072	8302	182293	598970	@ 18:43:35
67	1017263	563	4.5399	19.76	6863	6152	8289	182562	600164	@ 18:43:36
67	1019578	563	4.53702	19.76	6728	6018	8333	183117	601578	@ 18:43:36
67	1021808	562	4.53411	19.76	6943	6221	8451	183479	602747	@ 18:43:37
67	1024034	561	4.53094	19.76	6704	6168	8394	184093	604230	@ 18:43:37
67	1026109	560	4.5279	19.76	6840	6327	8402	184552	605498	@ 18:43:37
67	1028494	559	4.52505	19.76	7032	6193	8578	184926	606920	@ 18:43:38
67	1030834	559	4.52219	19.77	7013	6175	8515	185365	608361	@ 18:43:38
67	1033283	559	4.51924	19.77	7132	6106	8555	185677	609754	@ 18:43:39
68	1035350	558	4.51632	19.76	6848	6261	8328	186029	611030	@ 18:43:39
68	1037485	558	4.5134	19.76	6828	6239	8374	186397	612329	@ 18:43:40
68	1039649	558	4.51039	19.77	6929	6277	8441	186807	613541	@ 18:43:40
68	1041877	557	4.50725	19.76	6994	6265	8493	187178	614945	@ 18:43:40
68	1044120	556	4.5043	19.76	7011	6306	8549	187591	616170	@ 18:43:41
68	1046654	556	4.50132	19.76	7232	6193	8727	187946	617530	@ 18:43:41
68	1049132	556	4.4983	19.76	7185	6230	8708	188387	619047	@ 18:43:42
68	1051402	556	4.49515	19.76	7066	6248	8518	188715	620307	@ 18:43:42
68	1053809	556	4.49241	19.76	7024	6216	8623	189179	621774	@ 18:43:43
68	1055960	556	4.48903	19.75	7114	6420	8571	189565	623021	@ 18:43:43
68	1058337	556	4.48588	19.76	7178	6366	8743	189958	624343	@ 18:43:44
68	1060585	556	4.48252	19.76	7140	6435	8683	190354	625627	@ 18:43:44
68	1062932	555	4.47953	19.76	7175	6361	8708	190749	627010	@ 18:43:44
68	1065502	554	4.4764	19.76	7252	6286	8856	191209	628465	@ 18:43:45
68	1068020	554	4.47354	19.76	7348	6404	8922	191611	629908	@ 18:43:45
68	1070472	554	4.47054	19.77	7311	6419	8871	192024	631295	@ 18:43:46
68	1072978	554	4.46761	19.77	7287	6386	8892	192464	632722	@ 18:43:46
68	1075384	554	4.46436	19.77	7224	6470	8876	193021	634206	@ 18:43:47
68	1077632	552	4.46112	19.77	7273	6592	8840	193407	635595	@ 18:43:47
68	1080241	552	4.45786	19.77	7193	6302	8911	193995	637117	@ 18:43:48
68	1082571	552	4.45504	19.76	7044	6427	8757	194621	638601	@ 18:43:48
68	1084961	552	4.45195	19.76	7340	6593	8983	195066	640034	@ 18:43:49
68	1087551	552	4.44876	19.75	7314	6340	8930	195520	641553	@ 18:43:49
68	1089966	551	4.44588	19.76	7284	6512	8927	195970	642955	@ 18:43:49
69	1092432	551	4.44271	19.76	7473	6505	8971	196268	644320	@ 18:43:50
69	1094841	551	4.43975	19.76	7279	6492	8901	196771	645789	@ 18:43:50
69	1097119	549	4.43633	19.76	7180	6563	8841	197214	647110	@ 18:43:51
69	1099412	548	4.43336	19.75	7128	6589	8882	197790	648452	@ 18:43:51
69	1101962	548	4.43007	19.75	7342	6494	9044	198344	650002	@ 18:43:52
69	1104631	548	4.42674	19.75	7552	6529	9198	198811	651606	@ 18:43:52
69	1107029	547	4.42384	19.76	7372	6597	8995	199170	652952	@ 18:43:53
69	1109476	547	4.42081	19.76	7675	6687	9134	199434	654276	@ 18:43:53
69	1112063	547	4.41756	19.75	7388	6514	9101	199949	655822	@ 18:43:53
69	1114472	545	4.41432	19.75	7405	6639	9048	200411	657257	@ 18:43:54
69	1116911	544	4.41113	19.75	7524	6678	9117	200802	658683	@ 18:43:54
69	1119726	544	4.40774	19.75	7700	6552	9367	201345	660356	@ 18:43:55
69	1122214	543	4.40468	19.76	7577	6742	9230	201818	661846	@ 18:43:55
69	1124865	543	4.40126	19.76	7645	6704	9355	202293	663339	@ 18:43:56
69	1127488	542	4.39787	19.76	7808	6775	9398	202641	664689	@ 18:43:56
69	1130059	541	4.39449	19.76	7649	6771	9342	203144	666222	@ 18:43:57
69	1132609	541	4.39129	19.76	7715	6827	9377	203559	667679	@ 18:43:57
69	1135002	541	4.3879	19.76	7560	6836	9229	203994	669075	@ 18:43:58
69	1137586	541	4.38449	19.76	7536	6597	9181	204449	670595	@ 18:43:58
69	1140233	540	4.38111	19.76	7644	6716	9363	204963	672208	@ 18:43:59
69	1142888	540	4.37795	19.76	7666	6727	9382	205476	673689	@ 18:43:59
69	1145638	539	4.3748	19.75	7737	6698	9448	206046	675423	@ 18:43:59
69	1148406	538	4.37164	19.75	7762	6676	9444	206498	677053	@ 18:44:00
69	1151115	537	4.36826	19.75	7722	6760	9469	207010	678624	@ 18:44:00
70	1153888	536	4.36491	19.75	7805	6691	9464	207484	680232	@ 18:44:01
70	1156666	535	4.36171	19.75	7845	6858	9636	208044	681966	@ 18:44:01
70	1159232	534	4.35842	19.74	7650	6789	9355	208519	683474	@ 18:44:02
70	1162048	533	4.35544	19.75	8010	6936	9752	209013	685131	@ 18:44:02
70	1164708	533	4.35217	19.75	7817	6819	9479	209413	686629	@ 18:44:03
70	1167412	533	4.34883	19.75	7806	6893	9597	210013	688326	@ 18:44:03
70	1170290	532	4.34545	19.74	7932	6836	9714	210595	690196	@ 18:44:04
70	1172911	531	4.34232	19.74	7831	6955	9576	211115	691579	@ 18:44:04
70	1175742	531	4.33916	19.75	7907	6864	9695	211614	693179	@ 18:44:05
70	1178340	531	4.33574	19.75	7735	7020	9618	212243	694780	@ 18:44:05
70	1181070	530	4.33247	19.75	7837	6823	9553	212694	696374	@ 18:44:06
70	1183628	530	4.32885	19.75	7862	7020	9578	213167	697905	@ 18:44:06
70	1186575	529	4.32575	19.74	8002	6793	9740	213683	699697	@ 18:44:07
70	1189581	529	4.32241	19.75	8060	6952	9958	214393	701597	@ 18:44:07
70	1192613	529	4.31894	19.75	8134	6885	9917	214867	703462	@ 18:44:08
70	1195486	528	4.31553	19.74	7985	6933	9806	215462	705204	@ 18:44:08
70	1198396	525	4.31226	19.75	8125	7043	9953	216062	706932	@ 18:44:08
70	1201316	525	4.30873	19.75	8139	7013	9933	216562	708548	@ 18:44:09
70	1204136	525	4.30552	19.75	8165	7082	9902	216995	710231	@ 18:44:09
70	1206946	525	4.30203	19.75	8006	7043	9853	217598	711998	@ 18:44:10
70	1209685	525	4.29853	19.75	8181	7247	9986	218065	713455	@ 18:44:10
70	1212682	525	4.29498	19.75	8189	6994	9991	218594	715244	@ 18:44:11
70	1215707	525	4.29175	19.74	8326	6957	9982	218970	717019	@ 18:44:11
70	1218719	523	4.28833	19.74	8318	7137	10149	219520	718881	@ 18:44:12
71	1221951	523	4.28524	19.73	8375	7023	10255	220128	720750	@ 18:44:12
71	1224823	523	4.28186	19.73	8051	6945	9817	220659	722462	@ 18:44:13
71	1227892	523	4.27856	19.73	8136	6931	10000	221325	724277	@ 18:44:13
71	1230789	523	4.27556	19.73	8232	7134	10031	221823	725959	@ 18:44:14
71	1233787	523	4.27241	19.74	8347	7071	10069	222262	727612	@ 18:44:14
71	1236608	523	4.26916	19.74	8416	7461	10282	222801	729241	@ 18:44:15
71	1239695	523	4.26578	19.74	8506	7165	10252	223264	731050	@ 18:44:15
71	1242812	523	4.26243	19.74	8682	7330	10447	223734	732804	@ 18:44:16
71	1245647	522	4.25886	19.73	8414	7342	10177	224158	734517	@ 18:44:16
71	1248811	522	4.2556	19.74	8487	7307	10471	224828	736490	@ 18:44:17
71	1251964	522	4.25237	19.74	8590	7327	10480	225404	738324	@ 18:44:17
71	1255185	522	4.24909	19.74	8556	7197	10418	225963	740107	@ 18:44:18
71	1258046	521	4.24578	19.73	8289	7289	10150	226516	741781	@ 18:44:18
71	1260980	521	4.2424	19.74	8446	7344	10278	227087	743533	@ 18:44:19
71	1263926	521	4.23901	19.73	8563	7481	10427	227636	745236	@ 18:44:19
71	1267006	521	4.23573	19.73	8654	7438	10518	228121	746962	@ 18:44:20
71	1270437	520	4.23221	19.73	8824	7298	10729	228719	748893	@ 18:44:20
71	1273490	520	4.22879	19.74	8627	7488	10541	229269	750767	@ 18:44:21
71	1276720	520	4.22527	19.74	8584	7282	10512	229870	752695	@ 18:44:21
71	1280033	520	4.22193	19.74	8566	7295	10608	230631	754835	@ 18:44:22
71	1283058	519	4.21881	19.74	8627	7379	10404	231062	756613	@ 18:44:22
71	1286119	518	4.21534	19.74	8479	7412	10473	231680	758444	@ 18:44:23
71	1289274	517	4.21227	19.74	8593	7422	10577	232356	760307	@ 18:44:23
71	1292668	517	4.20863	19.73	8789	7351	10745	233072	762385	@ 18:44:24
72	1295935	517	4.20528	19.73	8810	7474	10741	233636	764352	@ 18:44:24
72	1298863	517	4.20188	19.73	8645	7602	10530	234127	766066	@ 18:44:25
72	1302042	517	4.19847	19.73	8641	7438	10617	234781	767963	@ 18:44:25
72	1305259	517	4.19514	19.73	8996	7683	10900	235306	769800	@ 18:44:26
72	1308290	517	4.19145	19.73	8787	7731	10762	235838	771561	@ 18:44:26
72	1311651	516	4.18803	19.73	8857	7574	10935	236571	773676	@ 18:44:27
72	1314814	516	4.18454	19.73	8845	7694	10857	237173	775565	@ 18:44:27
72	1317946	516	4.18103	19.73	8863	7695	10827	237734	777483	@ 18:44:28
72	1321091	515	4.17754	19.73	8841	7638	10783	238277	779309	@ 18:44:28
72	1324285	515	4.17419	19.73	8963	7772	10966	238866	781189	@ 18:44:29
72	1327707	515	4.17085	19.74	9079	7645	11067	239528	783228	@ 18:44:29
72	1330928	515	4.16722	19.74	8933	7617	10838	240058	785029	@ 18:44:30
72	1334247	512	4.1638	19.73	9090	7659	10978	240578	787051	@ 18:44:30
72	1337443	511	4.16032	19.74	8980	7699	10895	241118	788943	@ 18:44:31
72	1340901	511	4.15683	19.74	9018	7681	11139	241838	790956	@ 18:44:32
72	1344484	511	4.15316	19.74	9275	7624	11207	242447	793138	@ 18:44:32
72	1348108	511	4.14947	19.74	9050	7652	11276	243293	795371	@ 18:44:33
72	1351481	511	4.1462	19.74	8941	7718	11091	244047	797381	@ 18:44:33
72	1355002	511	4.14244	19.74	9296	7890	11411	244750	799478	@ 18:44:34
72	1358198	510	4.1389	19.74	9023	7923	11119	245384	801430	@ 18:44:34
72	1361335	510	4.13561	19.74	9056	7968	11105	245950	803238	@ 18:44:35
72	1364674	508	4.13204	19.74	9229	7906	11245	246559	805185	@ 18:44:35
72	1368191	508	4.12833	19.74	9234	7809	11326	247241	807203	@ 18:44:36
72	1371611	507	4.12496	19.74	9236	7837	11257	247834	809152	@ 18:44:36
73	1375014	507	4.12164	19.74	9319	7908	11311	248386	811201	@ 18:44:37
73	1378462	506	4.11797	19.74	9227	7826	11274	249010	813207	@ 18:44:37
73	1382117	506	4.11438	19.74	9339	7819	11474	249786	815299	@ 18:44:38
73	1385800	506	4.11119	19.74	9513	7894	11577	250431	817448	@ 18:44:38
73	1389184	505	4.10785	19.73	9251	8020	11404	251145	819470	@ 18:44:39
73	1392654	504	4.10445	19.73	9379	7898	11368	251670	821369	@ 18:44:39
73	1396368	504	4.10112	19.73	9551	7952	11666	252320	823516	@ 18:44:40
73	1399772	504	4.09749	19.73	9400	7999	11403	252872	825477	@ 18:44:40
73	1403415	504	4.09366	19.73	9619	8112	11755	253509	827652	@ 18:44:41
73	1407233	504	4.09036	19.74	9644	7976	11794	254190	829941	@ 18:44:42
73	1410812	504	4.08695	19.74	9402	7904	11483	254841	832107	@ 18:44:42
73	1414496	504	4.08345	19.74	9573	8021	11705	255568	834362	@ 18:44:43
73	1418243	502	4.08027	19.74	9542	7994	11741	256344	836627	@ 18:44:43
73	1421936	502	4.07677	19.73	9734	8084	11777	256951	838772	@ 18:44:44
73	1425478	502	4.07358	19.74	9400	8086	11628	257792	840912	@ 18:44:44
73	1429368	501	4.07023	19.74	9899	8034	11924	258319	843051	@ 18:44:45
73	1433139	501	4.06651	19.74	9629	8028	11799	259032	845273	@ 18:44:45
73	1436893	501	4.06277	19.74	9799	8078	11832	259650	847470	@ 18:44:46
73	1440726	501	4.0593	19.74	9828	8070	11903	260254	849630	@ 18:44:46
73	1444549	500	4.05569	19.74	9668	7986	11809	260952	851827	@ 18:44:47
73	1448532	500	4.05202	19.74	9845	8162	12145	261826	854224	@ 18:44:47
73	1452328	500	4.04859	19.73	9639	8175	11971	262624	856516	@ 18:44:48
73	1456192	500	4.0452	19.73	9720	8082	11946	263399	858964	@ 18:44:49
73	1460241	499	4.04182	19.73	10105	8195	12244	264054	861288	@ 18:44:49
74	1464196	498	4.0382	19.73	9940	8152	12107	264706	863537	@ 18:44:50
74	1467910	498	4.03503	19.73	9802	8216	11930	265439	865727	@ 18:44:50
74	1471898	497	4.03162	19.72	9974	8222	12210	266190	868033	@ 18:44:51
74	1475915	497	4.02808	19.72	9964	8169	12186	266952	870424	@ 18:44:51
74	1479708	495	4.02462	19.72	9862	8446	12239	267824	872767	@ 18:44:52
74	1483789	495	4.02135	19.73	10071	8232	12313	268626	875145	@ 18:44:52
74	1487519	495	4.01799	19.73	9961	8485	12215	269355	877385	@ 18:44:53
74	1491597	495	4.01451	19.73	10080	8134	12212	270013	879679	@ 18:44:54
74	1495564	494	4.01128	19.72	10130	8439	12406	270740	882064	@ 18:44:54
74	1499699	494	4.00789	19.73	10219	8279	12414	271425	884427	@ 18:44:55
74	1503757	494	4.0046	19.73	10138	8441	12499	272247	886919	@ 18:44:55
74	1507920	494	4.00159	19.73	10241	8325	12488	272973	889352	@ 18:44:56
74	1512128	494	3.99803	19.73	10255	8350	12558	273743	891932	@ 18:44:56
74	1516217	494	3.9948	19.74	10163	8289	12378	274433	894408	@ 18:44:57
74	1520470	493	3.99121	19.74	10385	8496	12749	275295	896947	@ 18:44:57
74	1524536	493	3.98784	19.74	10192	8434	12500	276141	899439	@ 18:44:58
74	1528637	493	3.98398	19.74	10438	8559	12660	276787	901829	@ 18:44:59
74	1532915	493	3.98026	19.74	10479	8608	12886	277642	904349	@ 18:44:59
74	1536939	492	3.97676	19.74	10263	8697	12721	278422	906820	@ 18:45:00
74	1541504	492	3.97333	19.74	10545	8384	12949	279318	909663	@ 18:45:00
74	1545548	491	3.96992	19.74	10353	8621	12665	280064	912128	@ 18:45:01
74	1549863	490	3.96669	19.75	10632	8576	12891	280834	914598	@ 18:45:02
74	1554059	489	3.96323	19.75	10429	8512	12708	281580	917031	@ 18:45:02
74	1558382	489	3.95998	19.75	10461	8609	12932	282460	919642	@ 18:45:03
75	1562692	488	3.95666	19.75	10609	8535	12845	283100	922108	@ 18:45:03
75	1566915	487	3.95329	19.75	10617	8538	12761	283694	924556	@ 18:45:04
75	1571381	485	3.95012	19.75	10774	8693	13159	284506	927240	@ 18:45:04
75	1575651	484	3.94682	19.75	10502	8551	12821	285312	929797	@ 18:45:05
75	1580252	484	3.94354	19.75	10905	8517	13118	285991	932420	@ 18:45:06
75	1584500	484	3.94018	19.75	10669	8805	13053	286815	934978	@ 18:45:06
75	1589074	484	3.93671	19.75	10884	8586	13160	287523	937644	@ 18:45:07
75	1593523	483	3.93355	19.75	10893	8769	13218	288268	940149	@ 18:45:07
75	1597808	483	3.93012	19.74	10781	8976	13261	289104	942770	@ 18:45:08
75	1602381	483	3.92674	19.74	10806	8679	13252	290024	945506	@ 18:45:09
75	1606959	482	3.92324	19.74	11185	8831	13409	290663	948078	@ 18:45:09
75	1611502	481	3.92	19.74	10955	8970	13513	291635	950852	@ 18:45:10
75	1616046	481	3.91664	19.74	10899	8852	13396	292574	953584	@ 18:45:10
75	1620449	478	3.91288	19.74	10996	8945	13348	293319	956204	@ 18:45:11
75	1625051	477	3.90966	19.74	10886	8743	13345	294211	958962	@ 18:45:11
75	1629797	476	3.90633	19.74	10993	8982	13728	295366	961983	@ 18:45:12
75	1634577	475	3.90284	19.74	11330	8926	13706	296069	964705	@ 18:45:13
75	1639135	475	3.89959	19.74	11312	9104	13662	296705	967198	@ 18:45:13
75	1643734	475	3.89614	19.73	11005	8872	13471	297566	969987	@ 18:45:14
75	1648304	474	3.89295	19.73	11024	8939	13509	298432	972622	@ 18:45:14
75	1652921	474	3.88945	19.73	10928	8838	13455	299415	975412	@ 18:45:15
75	1657672	474	3.88617	19.73	11299	8929	13680	300118	978298	@ 18:45:16
75	1662464	474	3.88289	19.74	11237	8985	13777	301033	981144	@ 18:45:16
75	1667414	474	3.87948	19.73	11508	9018	13968	301846	983879	@ 18:45:17
76	1672339	473	3.87613	19.73	11220	8915	13840	302831	986806	@ 18:45:17
76	1677361	473	3.87264	19.73	11443	8940	13962	303744	989703	@ 18:45:18
76	1682295	471	3.86935	19.73	11283	8979	13913	304749	992696	@ 18:45:19
76	1687271	469	3.86599	19.74	11473	9096	14072	305719	995721	@ 18:45:19
76	1692167	468	3.86269	19.74	11577	9110	14006	306473	998563	@ 18:45:20
76	1697066	468	3.85943	19.74	11425	9068	13967	307378	1001407	@ 18:45:20
76	1702039	468	3.85628	19.74	11577	9072	14045	308253	1004333	@ 18:45:21
76	1706957	468	3.85287	19.74	11743	9195	14113	308892	1007197	@ 18:45:22
76	1712231	468	3.84982	19.74	11962	9073	14347	309677	1010190	@ 18:45:22
76	1717266	467	3.84652	19.74	11661	9138	14173	310548	1013181	@ 18:45:23
76	1722256	466	3.84305	19.74	11870	9279	14269	311261	1015993	@ 18:45:23
76	1727224	465	3.83965	19.74	11701	9226	14194	312095	1018884	@ 18:45:24
76	1732471	464	3.83618	19.74	11657	9043	14290	313059	1022054	@ 18:45:25
76	1737775	462	3.83282	19.74	11845	9158	14462	313976	1025079	@ 18:45:25
76	1742917	461	3.82921	19.74	11964	9413	14555	314873	1028132	@ 18:45:26
76	1748099	461	3.8257	19.74	11898	9333	14515	315743	1031191	@ 18:45:26
76	1753255	459	3.82265	19.74	11874	9360	14516	316626	1034226	@ 18:45:27
76	1758529	459	3.81927	19.74	12055	9285	14559	317465	1037257	@ 18:45:28
76	1763630	459	3.8161	19.74	12050	9455	14556	318315	1040248	@ 18:45:28
76	1768937	459	3.81274	19.73	12073	9506	14813	319340	1043424	@ 18:45:29
76	1774171	459	3.80943	19.73	11908	9362	14596	320362	1046518	@ 18:45:29
76	1779171	458	3.806	19.73	11800	9514	14514	321378	1049558	@ 18:45:30
76	1784512	458	3.80273	19.73	11948	9446	14787	322494	1052824	@ 18:45:31
76	1789768	458	3.7994	19.73	12101	9629	14885	323582	1055935	@ 18:45:31
77	1794824	458	3.79624	19.73	11937	9566	14622	324501	1058803	@ 18:45:32
77	1800021	458	3.7931	19.73	12300	9648	14845	325267	1061816	@ 18:45:33
77	1805404	458	3.78991	19.73	12193	9485	14868	326211	1064979	@ 18:45:33
77	1810993	457	3.7868	19.73	12245	9462	15051	327300	1068376	@ 18:45:34
77	1816222	456	3.78355	19.73	12100	9448	14677	328199	1071483	@ 18:45:34
77	1822063	456	3.7804	19.73	12375	9401	15242	329311	1074995	@ 18:45:35
77	1827592	455	3.77712	19.72	12314	9550	15079	330318	1078222	@ 18:45:36
77	1833212	454	3.77385	19.72	12324	9414	15034	331335	1081516	@ 18:45:36
77	1838980	454	3.77056	19.73	12563	9616	15384	332424	1085026	@ 18:45:37
77	1844699	454	3.76734	19.73	12620	9644	15363	333450	1088401	@ 18:45:38
77	1850486	454	3.76418	19.73	12696	9614	15401	334506	1091803	@ 18:45:38
77	1856312	453	3.76075	19.73	12788	9662	15488	335511	1095203	@ 18:45:39
77	1862040	452	3.75771	19.73	12616	9732	15460	336664	1098806	@ 18:45:40
77	1867893	451	3.75437	19.73	12671	9577	15430	337736	1102254	@ 18:45:40
77	1873650	451	3.75101	19.73	12649	9681	15438	338804	1105714	@ 18:45:41
77	1879616	451	3.74807	19.73	12798	9756	15722	339884	1109179	@ 18:45:42
77	1885229	450	3.74481	19.73	12745	9889	15502	340904	1112570	@ 18:45:42
77	1891000	449	3.74123	19.73	12550	9685	15456	342019	1116074	@ 18:45:43
77	1897171	449	3.73788	19.73	12740	9557	15728	343228	1119758	@ 18:45:43
77	1903054	448	3.73459	19.73	12730	9801	15684	344410	1123195	@ 18:45:44
77	1908636	447	3.73146	19.73	12720	9978	15560	345423	1126462	@ 18:45:45
77	1914589	446	3.72822	19.73	13025	9923	15876	346430	1129926	@ 18:45:45
77	1920599	444	3.72509	19.73	12924	9926	15936	347670	1133537	@ 18:45:46
77	1926534	443	3.7217	19.73	13069	9988	15923	348692	1136929	@ 18:45:47
78	1932749	442	3.71855	19.73	13296	9912	16127	349746	1140537	@ 18:45:47
78	1938757	440	3.71536	19.74	13203	10047	16055	350736	1144053	@ 18:45:48
78	1944830	439	3.71211	19.73	13041	9930	16003	351897	1147820	@ 18:45:49
78	1951121	439	3.70888	19.74	13226	9965	16256	353164	1151552	@ 18:45:49
78	1957236	439	3.70575	19.74	13143	9984	16099	354399	1155183	@ 18:45:50
78	1963407	438	3.70251	19.74	13421	10086	16257	355432	1158757	@ 18:45:51
78	1969278	438	3.69943	19.74	13157	10160	16031	356459	1162323	@ 18:45:51
78	1975638	437	3.6962	19.73	13515	10144	16504	357632	1166013	@ 18:45:52
78	1982041	437	3.69297	19.74	13608	10205	16608	358837	1169806	@ 18:45:53
78	1988285	437	3.68947	19.74	13524	10263	16507	359939	1173433	@ 18:45:53
78	1994837	437	3.68646	19.74	13479	10077	16629	361271	1177424	@ 18:45:54
78	2000966	436	3.68334	19.74	13488	10303	16432	362324	1181133	@ 18:45:55
78	2007191	436	3.68003	19.74	13502	10310	16535	363458	1184852	@ 18:45:55
78	2013827	436	3.67693	19.74	13977	10236	16872	364490	1188597	@ 18:45:56
78	2020519	435	3.67374	19.74	13676	10061	16753	365755	1192530	@ 18:45:57
78	2026951	435	3.67072	19.74	13706	10249	16681	366864	1196334	@ 18:45:57
78	2033239	434	3.66772	19.74	13799	10372	16660	367774	1199980	@ 18:45:58
78	2039793	434	3.66461	19.74	13870	10251	16805	368884	1203856	@ 18:45:59
78	2046316	434	3.66138	19.74	13989	10457	16980	370035	1207722	@ 18:45:59
78	2053073	433	3.65813	19.74	13950	10303	17060	371328	1211735	@ 18:46:00
78	2059673	431	3.655	19.74	14032	10402	17002	372389	1215451	@ 18:46:01
78	2066203	431	3.65209	19.74	14019	10666	17196	373642	1219348	@ 18:46:02
78	2073012	431	3.64881	19.74	13935	10446	17255	375086	1223438	@ 18:46:02
78	2079782	429	3.64574	19.74	14203	10478	17248	376263	1227340	@ 18:46:03
79	2086462	428	3.64257	19.74	13988	10536	17216	377540	1231358	@ 18:46:04
79	2093370	427	3.63948	19.74	14299	10416	17324	378680	1235353	@ 18:46:04
79	2100368	427	3.63663	19.74	14538	10556	17554	379812	1239450	@ 18:46:05
79	2107098	426	3.63358	19.74	14297	10658	17388	380983	1243397	@ 18:46:06
79	2114026	425	3.6306	19.74	14263	10511	17439	382281	1247506	@ 18:46:06
79	2121031	425	3.62721	19.74	14458	10572	17577	383511	1251718	@ 18:46:07
79	2128076	425	3.62429	19.74	14485	10678	17723	384771	1255865	@ 18:46:08
79	2134869	425	3.62121	19.74	14443	10801	17594	385960	1259834	@ 18:46:08
79	2141856	424	3.61811	19.73	14599	10753	17740	387106	1263904	@ 18:46:09
79	2148777	423	3.61504	19.73	14489	10726	17647	388302	1267978	@ 18:46:10
79	2155619	423	3.61178	19.73	14594	10832	17674	389418	1272002	@ 18:46:11
79	2162804	423	3.60894	19.73	14529	10685	17870	390880	1276292	@ 18:46:11
79	2169756	423	3.60598	19.73	14526	10873	17825	392165	1280401	@ 18:46:12
79	2177113	423	3.60281	19.74	14870	10794	18151	393438	1284784	@ 18:46:13
79	2184763	423	3.59978	19.74	14954	10768	18418	394967	1289395	@ 18:46:13
79	2192001	423	3.59672	19.73	14722	10740	17978	396269	1293573	@ 18:46:14
79	2199343	423	3.59383	19.73	14763	10756	18098	397627	1297922	@ 18:46:15
79	2206616	421	3.59067	19.74	15046	10983	18256	398794	1302190	@ 18:46:16
79	2214029	421	3.58765	19.74	15067	11010	18423	400136	1306604	@ 18:46:16
79	2221330	420	3.58463	19.73	15130	11082	18383	401385	1310908	@ 18:46:17
79	2228751	418	3.58161	19.74	15031	10984	18405	402802	1315403	@ 18:46:18
79	2236425	418	3.57837	19.73	15107	10938	18612	404328	1319986	@ 18:46:19
79	2243794	418	3.57535	19.73	15053	11027	18396	405684	1324375	@ 18:46:19
79	2251463	418	3.57228	19.74	15383	11014	18683	407018	1328928	@ 18:46:20
80	2258929	417	3.56912	19.74	15022	10932	18398	408487	1333411	@ 18:46:21
80	2266796	416	3.56606	19.74	15517	11021	18888	409910	1338062	@ 18:46:21
80	2274481	416	3.5629	19.74	15673	11194	18879	411081	1342496	@ 18:46:22
80	2281758	415	3.55992	19.74	15305	11364	18641	412312	1346709	@ 18:46:23
80	2289556	415	3.55702	19.73	15384	11122	18920	413808	1351381	@ 18:46:24
80	2297238	413	3.55419	19.74	15452	11245	18927	415209	1355851	@ 18:46:24
80	2304886	413	3.55096	19.74	15677	11422	19070	416567	1360322	@ 18:46:25
80	2312760	413	3.54804	19.73	15619	11196	19070	417990	1365050	@ 18:46:26
80	2320840	413	3.54512	19.73	15899	11343	19423	419425	1369781	@ 18:46:27
80	2328952	412	3.54195	19.73	15802	11361	19473	421131	1374673	@ 18:46:27
80	2336966	410	3.539	19.73	15933	11354	19368	422590	1379412	@ 18:46:28
80	2344736	410	3.5361	19.73	15810	11432	19202	423904	1383907	@ 18:46:29
80	2352608	410	3.53312	19.73	16130	11621	19493	425162	1388397	@ 18:46:30
80	2361259	410	3.53057	19.73	16180	11159	19810	426744	1393440	@ 18:46:30
80	2369434	410	3.52741	19.73	15991	11424	19599	428277	1398196	@ 18:46:31
80	2377457	410	3.52454	19.73	16010	11449	19472	429667	1402944	@ 18:46:32
80	2385536	409	3.52157	19.73	16187	11635	19714	431139	1407648	@ 18:46:33
80	2394142	409	3.51879	19.73	16333	11495	20101	432798	1412855	@ 18:46:33
80	2402011	408	3.51564	19.72	16065	11854	19723	434250	1417588	@ 18:46:34
80	2410125	408	3.5128	19.73	16172	11520	19634	435674	1422482	@ 18:46:35
80	2418202	407	3.50994	19.73	16177	11709	19786	437205	1427252	@ 18:46:36
80	2426693	407	3.50697	19.73	16569	11589	20080	438634	1432211	@ 18:46:37
80	2435405	407	3.50411	19.73	16737	11586	20298	440141	1437305	@ 18:46:37
